longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,region,rooms_per_household,bedrooms_per_room,population_per_household
-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152,115600.0,<1H OCEAN,Region2,2.7183811129848228,0.4032258064516129,3.4198988195615514
-118.3,34.05,42.0,1476.0,610.0,1605.0,545.0,1.721,214300.0,<1H OCEAN,Region2,2.708256880733945,0.4132791327913279,2.944954128440367
-118.31,34.05,42.0,443.0,223.0,582.0,223.0,2.2937,350000.0,<1H OCEAN,Region2,1.9865470852017937,0.5033860045146726,2.609865470852018
-118.29,34.05,30.0,1417.0,589.0,1615.0,540.0,1.3867,193800.0,<1H OCEAN,Region2,2.6240740740740742,0.41566690190543404,2.990740740740741
-118.3,34.05,36.0,1723.0,569.0,1664.0,501.0,1.9323,161100.0,<1H OCEAN,Region2,3.439121756487026,0.3302379570516541,3.3213572854291415
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,187500.0,<1H OCEAN,Region2,2.466893039049236,0.40467997247075016,3.3735144312393888
-118.29,34.05,18.0,3585.0,1661.0,5229.0,1534.0,1.847,250000.0,<1H OCEAN,Region2,2.337027379400261,0.46331938633193864,3.408735332464146
-118.35,34.08,52.0,1801.0,313.0,714.0,293.0,4.6838,479000.0,<1H OCEAN,Region2,6.146757679180888,0.17379233759022766,2.4368600682593855
-118.35,34.07,52.0,2497.0,406.0,1030.0,412.0,4.89,500001.0,<1H OCEAN,Region2,6.060679611650485,0.16259511413696437,2.5
-118.35,34.07,52.0,2315.0,356.0,894.0,345.0,4.1328,500001.0,<1H OCEAN,Region2,6.7101449275362315,0.15377969762419005,2.591304347826087
-118.34,34.08,52.0,1421.0,163.0,495.0,167.0,10.586,500001.0,<1H OCEAN,Region2,8.508982035928144,0.11470795214637579,2.964071856287425
-118.36,34.08,52.0,2373.0,601.0,1135.0,576.0,3.1765,225000.0,<1H OCEAN,Region2,4.119791666666667,0.2532659081331648,1.9704861111111112
-118.36,34.08,52.0,1902.0,488.0,848.0,478.0,2.9621,175000.0,<1H OCEAN,Region2,3.9790794979079496,0.2565720294426919,1.7740585774058577
-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,287500.0,<1H OCEAN,Region2,3.82312591866732,0.2760476739715494,1.6457618814306711
-118.36,34.07,40.0,1821.0,447.0,777.0,441.0,2.3375,355200.0,<1H OCEAN,Region2,4.129251700680272,0.24546952224052718,1.7619047619047619
-118.36,34.07,48.0,1740.0,360.0,748.0,357.0,4.7019,411100.0,<1H OCEAN,Region2,4.873949579831932,0.20689655172413793,2.0952380952380953
-118.37,34.07,44.0,2703.0,663.0,1045.0,619.0,3.201,287500.0,<1H OCEAN,Region2,4.366720516962843,0.24528301886792453,1.6882067851373181
-118.37,34.07,52.0,1084.0,247.0,468.0,255.0,3.4286,474300.0,<1H OCEAN,Region2,4.250980392156863,0.22785977859778597,1.8352941176470587
-118.38,34.08,25.0,4625.0,1307.0,1739.0,1191.0,3.3989,485000.0,<1H OCEAN,Region2,3.8832913518052057,0.2825945945945946,1.4601175482787574
-118.38,34.07,21.0,3653.0,956.0,1510.0,890.0,3.5573,500001.0,<1H OCEAN,Region2,4.104494382022472,0.2617027101012866,1.696629213483146
-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766,225000.0,<1H OCEAN,Region2,3.184553660982949,0.33291338582677166,1.5987963891675026
-118.34,34.06,52.0,1314.0,170.0,629.0,214.0,7.1669,500001.0,<1H OCEAN,Region2,6.140186915887851,0.1293759512937595,2.939252336448598
-118.34,34.05,52.0,2530.0,458.0,1122.0,449.0,3.9167,321600.0,<1H OCEAN,Region2,5.634743875278397,0.18102766798418973,2.4988864142538976
-118.35,34.06,52.0,1368.0,322.0,617.0,303.0,5.3819,440900.0,<1H OCEAN,Region2,4.514851485148514,0.23538011695906433,2.036303630363036
-118.35,34.05,33.0,2880.0,836.0,1416.0,736.0,2.6781,328800.0,<1H OCEAN,Region2,3.9130434782608696,0.2902777777777778,1.923913043478261
-118.35,34.06,48.0,3551.0,826.0,1601.0,827.0,3.2279,400000.0,<1H OCEAN,Region2,4.2938331318016925,0.23261053224443817,1.935912938331318
-118.36,34.06,39.0,2810.0,670.0,1109.0,624.0,3.25,355000.0,<1H OCEAN,Region2,4.503205128205129,0.23843416370106763,1.7772435897435896
-118.36,34.06,52.0,2130.0,455.0,921.0,395.0,2.9605,500001.0,<1H OCEAN,Region2,5.3924050632911396,0.2136150234741784,2.331645569620253
-118.38,34.06,25.0,2558.0,661.0,1183.0,636.0,3.5556,500000.0,<1H OCEAN,Region2,4.022012578616352,0.25840500390930415,1.860062893081761
-118.37,34.05,52.0,2346.0,437.0,1121.0,400.0,4.0583,444300.0,<1H OCEAN,Region2,5.865,0.18627450980392157,2.8025
-118.37,34.05,52.0,1563.0,306.0,776.0,308.0,3.625,440900.0,<1H OCEAN,Region2,5.074675324675325,0.19577735124760076,2.5194805194805197
-118.37,34.06,52.0,2402.0,506.0,878.0,464.0,4.0217,500001.0,<1H OCEAN,Region2,5.176724137931035,0.21065778517901748,1.8922413793103448
-118.36,34.05,48.0,1825.0,404.0,728.0,363.0,3.3824,322600.0,<1H OCEAN,Region2,5.027548209366391,0.22136986301369863,2.005509641873278
-118.36,34.05,47.0,1424.0,300.0,632.0,278.0,4.0625,295200.0,<1H OCEAN,Region2,5.122302158273381,0.21067415730337077,2.273381294964029
-118.36,34.05,45.0,1879.0,395.0,946.0,409.0,3.3333,254700.0,<1H OCEAN,Region2,4.594132029339853,0.21021820117083556,2.312958435207824
-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,338100.0,<1H OCEAN,Region2,4.641160949868074,0.23081296191017622,2.2744063324538257
-118.38,34.05,52.0,2053.0,480.0,900.0,417.0,3.0707,417900.0,<1H OCEAN,Region2,4.92326139088729,0.23380418899171942,2.158273381294964
-118.39,34.05,47.0,1621.0,314.0,724.0,311.0,5.7509,474100.0,<1H OCEAN,Region2,5.212218649517685,0.19370758790869833,2.327974276527331
-118.38,34.05,52.0,1004.0,231.0,590.0,226.0,4.2404,351000.0,<1H OCEAN,Region2,4.442477876106195,0.2300796812749004,2.6106194690265485
-118.38,34.05,52.0,1241.0,210.0,526.0,214.0,4.4191,334100.0,<1H OCEAN,Region2,5.799065420560748,0.16921837228041903,2.457943925233645
-118.35,34.05,52.0,1971.0,414.0,1065.0,409.0,3.6435,195800.0,<1H OCEAN,Region2,4.819070904645477,0.2100456621004566,2.6039119804400976
-118.34,34.05,52.0,2194.0,504.0,997.0,438.0,2.6654,259400.0,<1H OCEAN,Region2,5.0091324200913245,0.22971741112123975,2.276255707762557
-118.32,34.04,48.0,1184.0,328.0,953.0,311.0,2.3526,156300.0,<1H OCEAN,Region2,3.807073954983923,0.27702702702702703,3.0643086816720255
-118.33,34.04,31.0,1090.0,251.0,955.0,239.0,2.913,192500.0,<1H OCEAN,Region2,4.560669456066946,0.23027522935779818,3.99581589958159
-118.34,34.04,35.0,2345.0,607.0,2042.0,565.0,2.5955,139700.0,<1H OCEAN,Region2,4.150442477876106,0.25884861407249465,3.6141592920353984
-118.34,34.04,40.0,2064.0,662.0,2140.0,617.0,2.2254,127100.0,<1H OCEAN,Region2,3.3452188006482984,0.32073643410852715,3.46839546191248
-118.34,34.04,37.0,1466.0,529.0,1835.0,500.0,1.7014,123200.0,<1H OCEAN,Region2,2.932,0.3608458390177353,3.67
-118.35,34.04,36.0,1956.0,601.0,1672.0,546.0,1.8685,150700.0,<1H OCEAN,Region2,3.5824175824175826,0.3072597137014315,3.062271062271062
-118.35,34.04,49.0,1104.0,266.0,668.0,297.0,3.0856,151600.0,<1H OCEAN,Region2,3.717171717171717,0.24094202898550723,2.249158249158249
-118.36,34.04,48.0,1769.0,429.0,993.0,405.0,2.3214,139400.0,<1H OCEAN,Region2,4.367901234567901,0.24250989259468628,2.4518518518518517
-118.35,34.04,38.0,1626.0,375.0,1019.0,372.0,2.3687,146800.0,<1H OCEAN,Region2,4.370967741935484,0.23062730627306274,2.739247311827957
-118.36,34.03,43.0,1690.0,379.0,1017.0,359.0,2.1078,133500.0,<1H OCEAN,Region2,4.7075208913649025,0.2242603550295858,2.832869080779944
-118.35,34.04,41.0,1617.0,423.0,1110.0,375.0,2.4635,169400.0,<1H OCEAN,Region2,4.312,0.26159554730983303,2.96
-118.34,34.03,48.0,1426.0,331.0,784.0,356.0,1.6581,118800.0,<1H OCEAN,Region2,4.00561797752809,0.2321178120617111,2.202247191011236
-118.35,34.03,35.0,1438.0,333.0,794.0,306.0,1.975,138100.0,<1H OCEAN,Region2,4.699346405228758,0.23157162726008346,2.5947712418300655
-118.33,34.04,33.0,1806.0,444.0,1161.0,393.0,2.5927,161500.0,<1H OCEAN,Region2,4.595419847328245,0.24584717607973422,2.954198473282443
-118.33,34.03,33.0,2314.0,624.0,1714.0,582.0,1.7377,183900.0,<1H OCEAN,Region2,3.9759450171821307,0.2696629213483146,2.9450171821305844
-118.32,34.04,42.0,1766.0,404.0,1117.0,367.0,2.0259,168800.0,<1H OCEAN,Region2,4.8119891008174385,0.2287655719139298,3.043596730245232
-118.32,34.03,35.0,3189.0,935.0,2221.0,801.0,2.1046,114000.0,<1H OCEAN,Region2,3.9812734082397006,0.2931953590467231,2.772784019975031
-118.32,34.03,47.0,1082.0,198.0,455.0,193.0,3.0132,223200.0,<1H OCEAN,Region2,5.606217616580311,0.18299445471349354,2.3575129533678756
-118.33,34.02,45.0,1667.0,399.0,928.0,375.0,1.8783,118200.0,<1H OCEAN,Region2,4.445333333333333,0.2393521295740852,2.474666666666667
-118.33,34.03,46.0,2312.0,625.0,1552.0,603.0,1.6429,125000.0,<1H OCEAN,Region2,3.8341625207296848,0.2703287197231834,2.57379767827529
-118.34,34.02,48.0,1614.0,320.0,684.0,318.0,4.2218,181000.0,<1H OCEAN,Region2,5.0754716981132075,0.1982651796778191,2.150943396226415
-118.35,34.03,49.0,2334.0,530.0,1334.0,447.0,1.89,124000.0,<1H OCEAN,Region2,5.221476510067114,0.22707797772065125,2.9843400447427295
-118.35,34.03,43.0,2122.0,524.0,1510.0,436.0,2.2273,123300.0,<1H OCEAN,Region2,4.86697247706422,0.2469368520263902,3.463302752293578
-118.35,34.02,52.0,427.0,92.0,233.0,116.0,3.25,134700.0,<1H OCEAN,Region2,3.6810344827586206,0.2154566744730679,2.0086206896551726
-118.35,34.03,42.0,2043.0,512.0,1634.0,501.0,1.9928,125400.0,<1H OCEAN,Region2,4.077844311377246,0.25061184532550174,3.2614770459081837
-118.36,34.03,36.0,1083.0,342.0,1023.0,295.0,2.1324,143800.0,<1H OCEAN,Region2,3.671186440677966,0.3157894736842105,3.4677966101694917
-118.36,34.03,38.0,2365.0,638.0,2259.0,607.0,2.0879,120700.0,<1H OCEAN,Region2,3.896210873146623,0.26976744186046514,3.7215815485996706
-118.37,34.03,43.0,1350.0,287.0,811.0,307.0,3.3636,140900.0,<1H OCEAN,Region2,4.397394136807818,0.21259259259259258,2.6416938110749184
-118.34,34.03,46.0,2437.0,502.0,1151.0,477.0,2.4444,134100.0,<1H OCEAN,Region2,5.109014675052411,0.20599097250718096,2.4129979035639413
-118.34,34.02,49.0,1609.0,371.0,896.0,389.0,2.5156,136600.0,<1H OCEAN,Region2,4.136246786632391,0.23057799875699192,2.303341902313625
-118.34,34.03,49.0,1295.0,276.0,765.0,265.0,3.4306,130200.0,<1H OCEAN,Region2,4.886792452830188,0.21312741312741312,2.8867924528301887
-118.34,34.03,47.0,1927.0,561.0,1349.0,508.0,1.3444,125000.0,<1H OCEAN,Region2,3.793307086614173,0.2911261027503892,2.655511811023622
-118.36,34.02,43.0,1356.0,333.0,796.0,329.0,1.7159,189700.0,<1H OCEAN,Region2,4.121580547112462,0.24557522123893805,2.419452887537994
-118.37,34.03,41.0,1425.0,285.0,838.0,296.0,3.9732,188400.0,<1H OCEAN,Region2,4.8141891891891895,0.2,2.831081081081081
-118.28,34.05,35.0,1627.0,838.0,3013.0,791.0,1.5565,152500.0,<1H OCEAN,Region2,2.056890012642225,0.5150583896742471,3.809102402022756
-118.28,34.04,39.0,1155.0,433.0,1857.0,424.0,2.1696,153400.0,<1H OCEAN,Region2,2.724056603773585,0.3748917748917749,4.379716981132075
-118.29,34.04,41.0,659.0,291.0,1224.0,290.0,2.0817,132500.0,<1H OCEAN,Region2,2.2724137931034485,0.44157814871016693,4.220689655172414
-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,180000.0,<1H OCEAN,Region2,3.6004098360655736,0.2970973249857712,4.262295081967213
-118.3,34.05,39.0,993.0,506.0,1765.0,464.0,1.2786,121900.0,<1H OCEAN,Region2,2.1400862068965516,0.5095669687814703,3.8038793103448274
-118.31,34.05,26.0,1809.0,640.0,2543.0,640.0,2.3536,500000.0,<1H OCEAN,Region2,2.8265625,0.35378662244333886,3.9734375
-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,214600.0,<1H OCEAN,Region2,3.575438596491228,0.28361138370951916,3.6315789473684212
-118.32,34.03,31.0,2206.0,501.0,1194.0,435.0,1.9531,227800.0,<1H OCEAN,Region2,5.071264367816092,0.2271078875793291,2.7448275862068967
-118.3,34.04,37.0,1470.0,399.0,1579.0,390.0,2.006,150000.0,<1H OCEAN,Region2,3.769230769230769,0.2714285714285714,4.0487179487179485
-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,1.767,170300.0,<1H OCEAN,Region2,3.7111111111111112,0.2934131736526946,3.7714285714285714
-118.3,34.03,41.0,1653.0,426.0,1868.0,393.0,1.78,162500.0,<1H OCEAN,Region2,4.206106870229007,0.2577132486388385,4.753180661577608
-118.29,34.04,31.0,700.0,299.0,1272.0,298.0,2.1542,128100.0,<1H OCEAN,Region2,2.348993288590604,0.42714285714285716,4.268456375838926
-118.29,34.03,42.0,1680.0,557.0,2099.0,526.0,1.9167,136400.0,<1H OCEAN,Region2,3.193916349809886,0.33154761904761904,3.9904942965779466
-118.28,34.03,45.0,943.0,289.0,953.0,238.0,2.0673,151600.0,<1H OCEAN,Region2,3.96218487394958,0.3064687168610817,4.004201680672269
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,135200.0,<1H OCEAN,Region2,3.4036281179138324,0.2911392405063291,4.029478458049887
-118.31,34.03,52.0,1902.0,406.0,1233.0,385.0,2.8295,132200.0,<1H OCEAN,Region2,4.94025974025974,0.21345951629863302,3.2025974025974024
-118.31,34.02,52.0,1173.0,284.0,814.0,295.0,2.45,111400.0,<1H OCEAN,Region2,3.976271186440678,0.2421142369991475,2.759322033898305
-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,1.8564,187500.0,<1H OCEAN,Region2,3.814814814814815,0.27544048903272206,3.5473251028806585
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,156600.0,<1H OCEAN,Region2,4.123232323232323,0.25330720235178833,2.987878787878788
-118.31,34.02,23.0,1703.0,397.0,1333.0,361.0,1.3187,127100.0,<1H OCEAN,Region2,4.717451523545706,0.23311802701115678,3.6925207756232687
-118.3,34.02,49.0,2120.0,483.0,1522.0,416.0,1.85,116800.0,<1H OCEAN,Region2,5.096153846153846,0.2278301886792453,3.6586538461538463
-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2.087,141300.0,<1H OCEAN,Region2,3.622516556291391,0.2992078001218769,3.368653421633554
-118.3,34.02,34.0,3184.0,772.0,2474.0,705.0,1.631,137500.0,<1H OCEAN,Region2,4.516312056737589,0.24246231155778894,3.5092198581560283
-118.28,34.04,19.0,460.0,241.0,890.0,229.0,1.6089,162500.0,<1H OCEAN,Region2,2.0087336244541483,0.5239130434782608,3.88646288209607
-118.28,34.04,24.0,1283.0,545.0,1932.0,516.0,1.2969,160200.0,<1H OCEAN,Region2,2.4864341085271318,0.4247856586126267,3.744186046511628
-118.28,34.05,44.0,1273.0,474.0,1754.0,460.0,1.6037,275000.0,<1H OCEAN,Region2,2.767391304347826,0.3723487824037706,3.8130434782608695
-118.28,34.03,41.0,1933.0,791.0,3121.0,719.0,1.8539,147500.0,<1H OCEAN,Region2,2.6884561891515992,0.4092084842214175,4.340751043115438
-118.28,34.02,52.0,281.0,103.0,470.0,96.0,1.9375,38800.0,<1H OCEAN,Region2,2.9270833333333335,0.3665480427046263,4.895833333333333
-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844,350000.0,<1H OCEAN,Region2,3.6835664335664338,0.38395823445657334,4.931818181818182
-118.26,34.03,49.0,299.0,90.0,287.0,68.0,1.2096,100000.0,<1H OCEAN,Region2,4.397058823529412,0.3010033444816054,4.220588235294118
-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,123100.0,<1H OCEAN,Region2,3.161290322580645,0.29081632653061223,4.219354838709678
-118.26,34.02,38.0,1091.0,349.0,1786.0,340.0,2.131,136500.0,<1H OCEAN,Region2,3.208823529411765,0.3198900091659028,5.252941176470588
-118.26,34.02,48.0,1465.0,440.0,1859.0,400.0,1.3134,96200.0,<1H OCEAN,Region2,3.6625,0.3003412969283277,4.6475
-118.26,34.02,46.0,1249.0,357.0,1607.0,331.0,2.0703,114800.0,<1H OCEAN,Region2,3.773413897280967,0.28582866293034426,4.854984894259819
-118.25,34.02,35.0,1368.0,486.0,2239.0,461.0,1.913,114300.0,<1H OCEAN,Region2,2.9674620390455533,0.35526315789473684,4.856832971800434
-118.25,34.02,33.0,1676.0,525.0,2564.0,515.0,2.1957,100800.0,<1H OCEAN,Region2,3.254368932038835,0.31324582338902146,4.978640776699029
-118.25,34.01,28.0,481.0,136.0,596.0,128.0,1.2396,90300.0,<1H OCEAN,Region2,3.7578125,0.28274428274428276,4.65625
-118.25,34.02,32.0,1311.0,410.0,1792.0,396.0,2.3304,119900.0,<1H OCEAN,Region2,3.3106060606060606,0.3127383676582761,4.525252525252525
-118.24,34.01,48.0,396.0,99.0,485.0,110.0,2.375,107500.0,<1H OCEAN,Region2,3.6,0.25,4.409090909090909
-118.25,34.01,31.0,1301.0,403.0,1952.0,377.0,2.1466,100800.0,<1H OCEAN,Region2,3.4509283819628647,0.30976172175249805,5.177718832891247
-118.24,34.01,30.0,405.0,86.0,376.0,68.0,1.7813,127500.0,<1H OCEAN,Region2,5.955882352941177,0.2123456790123457,5.529411764705882
-118.26,34.01,37.0,2451.0,668.0,2824.0,598.0,1.9074,99600.0,<1H OCEAN,Region2,4.09866220735786,0.27254181966544266,4.722408026755853
-118.26,34.01,46.0,879.0,253.0,1010.0,221.0,2.1776,118300.0,<1H OCEAN,Region2,3.97737556561086,0.28782707622298065,4.570135746606335
-118.27,34.01,35.0,1193.0,355.0,1784.0,341.0,1.8652,116100.0,<1H OCEAN,Region2,3.498533724340176,0.297569153394803,5.231671554252199
-118.27,34.01,35.0,1672.0,556.0,2106.0,519.0,1.2206,129200.0,<1H OCEAN,Region2,3.2215799614643545,0.33253588516746413,4.057803468208093
-118.27,34.01,47.0,921.0,264.0,881.0,221.0,1.4327,114100.0,<1H OCEAN,Region2,4.167420814479638,0.28664495114006516,3.986425339366516
-118.27,34.0,47.0,780.0,237.0,888.0,215.0,1.75,95800.0,<1H OCEAN,Region2,3.627906976744186,0.3038461538461538,4.130232558139535
-118.26,34.01,43.0,2179.0,682.0,2624.0,609.0,1.8641,108200.0,<1H OCEAN,Region2,3.5779967159277506,0.3129876089949518,4.308702791461412
-118.25,34.0,36.0,1176.0,309.0,1267.0,292.0,1.6382,105000.0,<1H OCEAN,Region2,4.027397260273973,0.2627551020408163,4.339041095890411
-118.25,34.0,41.0,1768.0,475.0,1721.0,474.0,1.303,90400.0,<1H OCEAN,Region2,3.729957805907173,0.2686651583710407,3.630801687763713
-118.24,34.0,23.0,588.0,157.0,716.0,173.0,1.2056,87500.0,<1H OCEAN,Region2,3.398843930635838,0.26700680272108845,4.138728323699422
-118.25,34.0,29.0,1419.0,363.0,1696.0,317.0,2.2813,101300.0,<1H OCEAN,Region2,4.476340694006309,0.2558139534883721,5.350157728706624
-118.24,34.0,38.0,1715.0,414.0,1714.0,389.0,1.7132,108200.0,<1H OCEAN,Region2,4.408740359897172,0.241399416909621,4.406169665809768
-118.24,33.99,44.0,448.0,116.0,504.0,96.0,1.875,98600.0,<1H OCEAN,Region2,4.666666666666667,0.25892857142857145,5.25
-118.25,33.99,39.0,1274.0,319.0,1362.0,324.0,2.1793,107900.0,<1H OCEAN,Region2,3.932098765432099,0.25039246467817894,4.203703703703703
-118.26,34.0,27.0,1611.0,479.0,1457.0,458.0,0.8941,91900.0,<1H OCEAN,Region2,3.517467248908297,0.2973308504034761,3.1812227074235806
-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,103400.0,<1H OCEAN,Region2,4.150793650793651,0.2665391969407266,3.942857142857143
-118.27,34.0,40.0,2099.0,599.0,2311.0,529.0,1.852,101500.0,<1H OCEAN,Region2,3.9678638941398865,0.28537398761314914,4.368620037807183
-118.26,33.99,47.0,1865.0,465.0,1916.0,438.0,1.8242,95000.0,<1H OCEAN,Region2,4.257990867579909,0.24932975871313673,4.3744292237442925
-118.26,33.99,36.0,2016.0,505.0,1807.0,464.0,1.6901,103500.0,<1H OCEAN,Region2,4.344827586206897,0.25049603174603174,3.894396551724138
-118.27,33.99,30.0,504.0,140.0,529.0,123.0,1.9531,100000.0,<1H OCEAN,Region2,4.097560975609756,0.2777777777777778,4.300813008130081
-118.27,33.99,35.0,932.0,294.0,1153.0,282.0,1.4886,100000.0,<1H OCEAN,Region2,3.3049645390070923,0.315450643776824,4.088652482269503
-118.28,34.01,46.0,441.0,167.0,621.0,144.0,1.8824,162500.0,<1H OCEAN,Region2,3.0625,0.3786848072562358,4.3125
-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,156300.0,<1H OCEAN,Region2,2.935828877005348,0.3879781420765027,4.037433155080214
-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,143800.0,<1H OCEAN,Region2,4.004524886877828,0.3525423728813559,3.6153846153846154
-118.3,34.01,48.0,4217.0,1095.0,3298.0,949.0,1.9152,122300.0,<1H OCEAN,Region2,4.443624868282402,0.25966326772587145,3.475237091675448
-118.3,34.02,27.0,2190.0,626.0,1768.0,528.0,1.2446,103800.0,<1H OCEAN,Region2,4.1477272727272725,0.28584474885844746,3.3484848484848486
-118.29,34.02,26.0,2001.0,582.0,2044.0,557.0,1.1563,118800.0,<1H OCEAN,Region2,3.59245960502693,0.2908545727136432,3.6696588868940756
-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,1.6667,116900.0,<1H OCEAN,Region2,5.203980099502488,0.20650095602294455,3.616915422885572
-118.31,34.01,39.0,2073.0,566.0,1246.0,547.0,2.0417,117100.0,<1H OCEAN,Region2,3.789762340036563,0.27303424987940184,2.2778793418647165
-118.31,34.01,52.0,2547.0,475.0,1417.0,444.0,1.8214,123200.0,<1H OCEAN,Region2,5.736486486486487,0.18649391440910876,3.1914414414414414
-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3.0759,123700.0,<1H OCEAN,Region2,4.898907103825136,0.19520356943669828,3.560109289617486
-118.29,34.01,42.0,814.0,223.0,511.0,188.0,2.3942,123200.0,<1H OCEAN,Region2,4.329787234042553,0.273955773955774,2.7180851063829787
-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,136200.0,<1H OCEAN,Region2,4.842639593908629,0.22431865828092243,3.2258883248730963
-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,114100.0,<1H OCEAN,Region2,3.6026200873362444,0.2806060606060606,4.349344978165939
-118.29,34.01,30.0,1385.0,518.0,1730.0,472.0,1.0539,142500.0,<1H OCEAN,Region2,2.934322033898305,0.3740072202166065,3.6652542372881354
-118.28,34.01,50.0,2601.0,794.0,3080.0,770.0,1.8656,122900.0,<1H OCEAN,Region2,3.377922077922078,0.30526720492118414,4.0
-118.28,34.01,48.0,483.0,190.0,775.0,188.0,2.3309,126600.0,<1H OCEAN,Region2,2.5691489361702127,0.39337474120082816,4.122340425531915
-118.28,34.0,44.0,2636.0,725.0,2182.0,651.0,1.432,124000.0,<1H OCEAN,Region2,4.04915514592934,0.27503793626707135,3.3517665130568357
-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,96100.0,<1H OCEAN,Region2,4.401162790697675,0.24834874504623514,3.933139534883721
-118.3,34.0,52.0,1718.0,354.0,1026.0,312.0,2.0,128000.0,<1H OCEAN,Region2,5.506410256410256,0.2060535506402794,3.2884615384615383
-118.31,34.0,52.0,1630.0,379.0,1413.0,405.0,1.933,120000.0,<1H OCEAN,Region2,4.0246913580246915,0.23251533742331287,3.488888888888889
-118.31,33.99,45.0,1489.0,339.0,791.0,316.0,2.2339,104800.0,<1H OCEAN,Region2,4.712025316455696,0.22766957689724648,2.5031645569620253
-118.29,33.99,46.0,2608.0,636.0,1766.0,596.0,1.5846,114800.0,<1H OCEAN,Region2,4.375838926174497,0.24386503067484663,2.9630872483221475
